GENUS;SPECIES;ORDER;FAMILY;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Gyracanthus ;formosus;Incerti_ordinis;Gyracanthidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;328,9;?;Longton;Deep Mine Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Gyracanthus ;formosus;Incerti_ordinis;Gyracanthidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;328,9;?;Northumberland;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Gyracanthus;incurvus;Incerti_ordinis;Gyracanthidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Campbellton;Atholville beds;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;NA
Gyracanthus;inornatus;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Wayne Co.;Waverly;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;NA
Gyracanthus;nobilis;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cowdenbeath;Little Splint Coal;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Gyracanthus;obliquus;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Edge Coal Group;Carboniferous Limestone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Gyracanthus;obliquus;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Newcastle;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Gyracanthus;rectus;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Burdiehouse;Calciferous Sandstones;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Gyracanthus;rothrocki;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Wyandotte Cave;Indian Springs shale;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;NA
Gyracanthus;seriponensis;Incerti_ordinis;Gyracanthidae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Seripona village;Catavi;South America;X;X;X;X;S;0;1;0;0;0;0;0;N;Y;NA
Gyracanthus;sherwoodi;Incerti_ordinis;Gyracanthidae;N;Devonian;Lochkovian;419,2;Famennian;358,9;389,05;N;Lamb's Creek;Catskill;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;N;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Newcastle;Coal Measures;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Pit 15, Peabody Coal Company;Carbondale;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Pit 12, Braywood;Carbondale;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Seripona village;Catavi;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Ulysses;Catskill;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Ohiopyle;Greenbrier limestone;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Carluke;Coal Measures;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Burdiehouse;Coal Measures;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Dudley;Coal Measures;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;sp.;Incerti_ordinis;Gyracanthidae;Y;D - C;Lochkovian;419,2;Gzhelian;298,9;359,05;?;Crooked Burn;Cementstones Group;Europe;North America;South America;X;X;N/S;1;1;0;0;0;0;0;N;Y;NA
Gyracanthus ;youngi;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;328,9;N;Dudley;Coal Measures;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Oracanthus;pustulosus;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;NA
Oracanthus;milleri;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;LeGrand;Kinderhook;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Oracanthus;vetustus;Incerti_ordinis;Gyracanthidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;344,9;N;LeGrand;Kinderhook;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Oracanthus;vetustus;Incerti_ordinis;Gyracanthidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;344,9;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Acanthospina;irregulare;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Podemnaya river;Severnaya Zemlya;Asia;X;X;X;X;N;1;1;1;0;0;0;0;N;N;NA
Acritolepis;urvantsevi;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Podemnaya river;Severnaya Zemlya;Asia;X;X;X;X;N;1;1;1;0;0;0;0;N;N;NA
Acritolepis;ushakovi;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Spokojnaya river;Severnaya Zemlya;Asia;X;X;X;X;N;1;1;1;0;0;0;0;N;N;NA
Acritolepis;ushakovi;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Matusevich river;Severnaya Zemlya;Asia;X;X;X;X;N;1;1;1;0;0;0;0;N;N;NA
Antarctonchus;glacialis;Incerti_ordinis;Incertae_familiae;N;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Boomerang Range;Aztec Siltstone;Antarctica;X;X;X;X;S;1;0;0;0;0;0;0;N;Y;NA
Apateacanthus;vetustus;Incerti_ordinis;Incertae_familiae;N;Devonian;Frasnian;382,7;Frasnian;372,2;377,45;N;New York State;Cashaqua shale;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;Y;NA
Archaeacanthus;quadrisulcatus;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Hotnezha village;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Byssacanthoides;debenhami;Incerti_ordinis;Incertae_familiae;N;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Gondola Ridge;Aztec Siltstone;Antarctica;X;X;X;X;S;1;0;0;0;0;0;0;N;N;NA
Cassidiceps;vermiculatus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;MOTH locality;Delorme/Road River;North America;X;X;X;X;N;0;0;0;1;0;0;0;N;N;NA
Devononchus;concinnus;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Famennian;358,9;376,1;?;Cesis;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;NA
Devononchus;concinnus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Famennian;358,9;376,1;?;River Gauja;Middle Old Red Sandstone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;NA
Devononchus;concinnus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Famennian;358,9;376,1;?;Rivers Brasla & Gauja;Middle Old Red Sandstone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;NA
Devononchus;laevis;Incerti_ordinis;Incertae_familiae;N;Devonian;Frasnian;382,7;Famennian;358,9;370,8;?;Teufelshöhle an der Abava;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Devononchus;laevis;Incerti_ordinis;Incertae_familiae;Y;Devonian;Frasnian;382,7;Famennian;358,9;370,8;?;Kalnamuiza;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Devononchus;tenuispinus;Incerti_ordinis;Incertae_familiae;N;Devonian;Frasnian;382,7;Famennian;358,9;370,8;N;River Venta;Upper Old Red Sandstone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Gemuendolepis;muelleri;Incerti_ordinis;Incertae_familiae;N;Devonian;Pragian;410,8;Pragian;407,6;409,2;N;Gmünden im Hunsrueck;Hunsrueck Schiefer;Europe;X;X;X;X;N;0;0;0;0;1;1;0;Y;N;NA
Granulacanthus;joenelsoni;Incerti_ordinis;Incertae_familiae;N;Silurian;Homerian;430,5;Gorstian;425,6;428,05;N;MOTH locality;Delorme/Road River;North America;X;X;X;X;N;0;0;0;1;0;0;0;N;Y;NA
Granulacanthus;sp.;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;MOTH locality;Delorme/Road River;North America;X;X;X;X;N;0;0;0;1;0;0;0;N;Y;NA
Haplacanthus;ehrmanensis;Incerti_ordinis;Incertae_familiae;N;Devonian;Frasnian;382,7;Frasnian;372,2;377,45;N;Latvia;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Haplacanthus;marginalis;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Famennian;358,9;376,1;N;Tamme;Burtnieki;Europe;X;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Haplacanthus;marginalis;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Famennian;358,9;376,1;N;Russia;Old Red Sandstone;Europe;X;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Haplacanthus;perseensis;Incerti_ordinis;Incertae_familiae;N;Devonian;Frasnian;382,7;Famennian;358,9;370,8;N;Koknese;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Homacanthus;elegans;Incerti_ordinis;Incertae_familiae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;?;Low Moor;Better Bed Coal;Europe;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;NA
Homacanthus;elegans;Incerti_ordinis;Incertae_familiae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;?;Burnlay;Coal Measures;Europe;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;NA
Homacanthus;elegans;Incerti_ordinis;Incertae_familiae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;?;Burnlay;Mid Coal Measures;Europe;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;NA
Homacanthus;gracilis;Incerti_ordinis;Incertae_familiae;N;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Tamme;Burtnieki;Europe;X;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Homacanthus;microdus;Incerti_ordinis;Incertae_familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;NA
Homacanthus;minutus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Famennian;358,9;389,05;N;Russia;Old Red Sandstone;Europe;Asia;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Homacanthus;sp.;Incerti_ordinis;Incertae_familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Shropshire;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;NA
Indet.;Indet. MCP-3286PV;Incerti ordinis;Incertae familiae;N;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Sao Gabriel;Teresina;South America;X;X;X;X;S;0;0;0;1;1;0;0;Y;N;NA
Indet.;Indet. MCN PV2352;Incerti ordinis;Incertae familiae;N;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Sao Gabriel;Teresina;South America;X;X;X;X;S;0;0;0;1;1;0;0;N;Y;NA
Isodendracanthus;ramiformis;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Austfjord;Grey Hoek;Europe;X;X;X;X;N;1;1;1;0;0;0;0;Y;N;NA
Isodendracanthus;ramiformis;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Mount Watson;Grey Hoek;Europe;X;X;X;X;N;1;1;1;0;0;0;0;Y;N;NA
Isodendracanthus;ramiformis;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Andree Land;Grey Hoek;Europe;X;X;X;X;N;1;1;1;0;0;0;0;Y;N;NA
Lijangichthys;lembodes;Incerti_ordinis;Incertae_familiae;N;Devonian;Pragian;410,8;Pragian;407,6;409,2;N;Lijiang County;Alengchu;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Lupopsyrus;pygmaeus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;MOTH locality;Delorme/Road River;North America;X;X;X;X;N;0;0;0;1;0;0;0;N;N;NA
Nancisurena;burrowae;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;MOTH locality;Delorme/Road River;North America;X;X;X;X;N;0;0;0;1;0;0;0;N;N;NA
Nodonchus;bambusifer;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Besom Farm Quarry;Lower Old Red Sandstone;Europe;Asia;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Nodonchus;bambusifer;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Central Saudi Arabia;Jauf;Europe;Asia;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Nodonchus;bambusifer;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Umm Nukhaylak;Jauf;Europe;Asia;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Nodonchus;rectus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Seripona village;Catavi;South America;X;X;X;X;S;0;1;0;0;0;0;0;N;Y;NA
Nodonchus;sp.;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Llan-y-coed;Lower Old Red Sandstone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Onchus;granulatus;Incerti_ordinis;Incertae_familiae;N;Silurian;Ludfordian;425,6;Pridoli;419,2;422,4;N;Kujakowice;Beyrichienkalk;Europe;X;X;X;X;N;0;0;1;0;0;0;0;N;Y;NA
Onchus;heterogyrus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Famennian;358,9;389,05;N;Russia;Old Red Sandstone;Europe;Asia;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;NA
Onchus;major;Incerti_ordinis;Incertae_familiae;N;Devonian;Pragian;410,8;Pragian;407,6;409,2;N;Stone quarry Heider;Wahnbachschichten;Europe;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Onchus;murchisoni;Incerti_ordinis;Incertae_familiae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Downton Castle;Temeside shales, Olive shales;Europe;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;NA
Onchus;murchisoni;Incerti_ordinis;Incertae_familiae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Quarry by old tin mill;Downton bone bed;Europe;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;NA
Onchus;punctuatus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Seripona village;Catavi;South America;X;X;X;X;S;0;1;0;0;0;0;0;N;Y;NA
Onchus;cf.peracutus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Holland Quarry;Holland Quarry;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Onchus;sicaeformis;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Seripona village;Catavi;South America;X;X;X;X;S;0;1;0;0;0;0;0;N;Y;NA
Onchus ;sp.;Incerti_ordinis;Incertae_familiae;N;Silurian;Ludfordian;425,6;Emsian;393,3;409,45;?;Ledbury Railway Cutting;Ledbury;Europe;South America;X;X;X;N/S;1;1;1;0;0;0;0;N;Y;NA
Onchus ;sp.;Incerti_ordinis;Incertae_familiae;Y;Silurian;Ludfordian;425,6;Emsian;393,3;409,45;?;Saaremaa;Beyrichienkalk;Europe;South America;X;X;X;N/S;1;1;1;0;0;0;0;N;Y;NA
Onchus ;sp.;Incerti_ordinis;Incertae_familiae;Y;Silurian;Ludfordian;425,6;Emsian;393,3;409,45;?;Seripona village;Catavi;Europe;South America;X;X;X;N/S;1;1;1;0;0;0;0;N;Y;NA
Onchus;tenuistriatus;Incerti_ordinis;Incertae_familiae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Ledbury Railway Cutting;Ledbury;Europe;X;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Onchus;tenuistriatus;Incerti_ordinis;Incertae_familiae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Downton Castle;Temeside shales, Olive shales;Europe;X;X;X;X;N;1;1;0;0;0;0;0;N;Y;NA
Paucicanthus;vanelsti;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;MOTH locality;Delorme/Road River;North America;X;X;X;X;N;0;0;0;1;0;0;0;N;N;NA
Pinnacanthus;inequistriatus;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Beartooth Butte;Beartooth Butte;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Pinnacanthus;inequistriatus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Kungurian;407,6;Emsian;393,3;400,45;N;Blacksmith's Fork;Water Canyon;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Rodriguezichthyes;luedersensis;Incerti ordinis;Incertae familiae;N;Permian;Kungurian;283,5;Kungurian;272,95;278,225;N;Brazos River;Lueders;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;NA
Yealepis;douglasi;Incerti_ordinis;Incertae_familiae;N;Silurian;Gorstian;427,4;Ludfordian;423;425,2;N;Yea;Yea;Australia and Oceania;X;X;X;X;S;0;0;0;0;0;1;1;N;N;NA
Machaeracanthus;bohemicus;Incerti_ordinis;Machaeracanthidae;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;?;Lochkov;Lochkov;Europe;Asia;X;X;X;N;0;1;0;1;1;1;1;N;N;NA
Machaeracanthus;bohemicus;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;?;Liujingzhen;Nakaoling;Europe;Asia;X;X;X;N;0;1;0;1;1;1;1;N;N;NA
Machaeracanthus;bohemicus;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;?;Kaiserl stone quarry;Konjeprus-Kalk;Europe;Asia;X;X;X;N;0;1;0;1;1;1;1;N;N;NA
Machaeracanthus;bohemicus;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;?;Quingenberg;Knotenkalk;Europe;Asia;X;X;X;N;0;1;0;1;1;1;1;N;N;NA
Machaeracanthus;kayseri;Incerti_ordinis;Machaeracanthidae;N;Devonian;Pragian;410,8;Pragian;407,6;409,2;N;Stone quarry Heider;Wahnbachschichten;Europe;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;kayseri;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Pragian;410,8;Pragian;407,6;409,2;N;Gemünd;Gmünd Conglomerate;Europe;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;kayseri;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Pragian;410,8;Pragian;407,6;409,2;N;Leyenküppel;Taunusquarzit;Europe;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;longaevus;Incerti_ordinis;Machaeracanthidae;N;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Hamilton;Hamilton;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;Y;NA
Machaeracanthus;major;Incerti_ordinis;Machaeracanthidae;N;Devonian;Eifelian;393,3;Givetian;382,7;388;?;Delaware;Delaware limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;major;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;?;Delaware;Delaware limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;major;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;?;Ohio;;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;major;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;?;Lakeside;Delaware limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;major;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;?;Delaware;Corniferous limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;major;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;?;Le Roy;;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;major;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;?;Sandusky;Corniferous limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;NA
Machaeracanthus;peracutus;Incerti_ordinis;Machaeracanthidae;N;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Delaware;Delaware limestone;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;Y;NA
Machaeracanthus;peracutus;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Delaware;Onondaga limestone;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;Y;NA
Machaeracanthus;peracutus;Incerti_ordinis;Machaeracanthidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Sandusky;Delaware limestone;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;Y;NA
Machaeracanthus;polonicus;Incerti_ordinis;Machaeracanthidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Podlazie Hill;Winna;Europe;X;X;X;X;N;0;0;1;1;1;0;0;N;Y;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;N;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Delaware;Delaware limestone;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Al Qalibah region;Jawf;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Clanwilliam;Gydo;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Gamka Poort;Gydo;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Damascus;Gydo;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Kosor;Ludlow;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Karstel;Koblenzer Schichten;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Müllersgrube;;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Leyenküppel;Taunusquarzit;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Williamsville;;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Cazenovia;Marcellus shale;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
Machaeracanthus;sp.;Incerti_ordinis;Machaeracanthidae;Y;S - D;Gorstian;427,4;Givetian;382,7;405,05;?;Ohio;;Europe;North America;Asia;Africa;X;N/S;0;1;1;1;1;1;1;N;N;NA
