GENUS;SPECIES;ORDER;FAMILY;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Stethacanthus;productus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Blacktail Creek Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Stethacanthus;productus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cox-Lancutis;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;N;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;East of St. Andrews;Calciferous Sandstone Series;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Warsaw;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Bristol;Carboniferous Limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Hook Point;Carboniferous Limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Armagh;Carboniferous Limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Cleveland Qd.;Cleveland Shale;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Berea;Price;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Supercrop Quarry;Heath;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Cox-Lancutis;Heath;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Berea;Berea Shale;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Mineral Pt.;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Peru;Indian Cave Sandstone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Granville Homestead;Malchi;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Muhua;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Buckhorn Asphalt Quarry;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;sample TN-2;Gonioclymenia limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Mighan;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Chernyshev Ridge;marginifera Zone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Chester;Okaw;Europe;North America;Asia;Africa;Australia and Oceania;N/S;1;1;1;1;1;1;1;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;N;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Logan Quarry;Staunton;Europe;North America;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Hesler Quarry;Linton;Europe;North America;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Clay City Pipe Co.;Linton;Europe;North America;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Court Creek;;Europe;North America;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Dee Hollow;Linton;Europe;North America;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Chinook Mine;Linton;Europe;North America;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Kinney Brick Company Quarry;Wild Cow;Europe;North America;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Symmorium;sp.;Symmoriiformes;Symmoriidae;N;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Sikaza;S. duplicata Zone;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Chernyshev Ridge;marginifera Zone;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Sikaza;S. sulcata Zone;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Mae Sariang;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Popovskiy;S. sulcata-S. duplicata conodont Zones;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;N;Permian;Roadian;272,95;Capitanian;259,1;266,025;Y;Kinshozan;Akasaka Limestone;Asia;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Synechodus;antiquus;Synechodontiformes;Palaeospinacidae;N;Permian;Sakmarian;293,52;Artinskian;283,5;288,51;N;section 1629;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Synechodus;antiquus;Synechodontiformes;Palaeospinacidae;Y;Permian;Sakmarian;293,52;Artinskian;283,5;288,51;N;section 962;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cowdenbeath;Bone Bed above little splint coal;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Burghlee Pit;Blackband Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cowdenbeath;Cowdenbeath bone bed;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Borough Lee;Carboniferous Limestone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Loanhead;Carboniferous Limestone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Diplodoselache;parvulus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Loanhead;Carboniferous Limestone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Diplodoselache;parvulus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Burghlee;Carboniferous Limestone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Diplodoselache;parvulus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Edinburgh;Edge Coal series;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Wardie 'B';Wardie Shales;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Pentland Oil Works;Dunnet Shale;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Clovenstone Road;Wardie Shales;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Straiton;Dunnet Shale;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Pittenweem;Dunnet Shale;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Granton Crescent;Wardie Shales;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Granton Harbour and Trinity Bridge;Wardie Shales;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Hagenoselache;sippeli;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Bashkirian;323,2;Bashkirian;315,2;319,2;N;Ziegeleigrube Hagen-Vorhalle;Vorhalle-Schichten;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;N
Lebachacanthus;senckenbergianus;Xenacanthiformes;Diplodoselachidae;N;C - P;Gzhelian;303,7;Asselian;293,52;298,61;N;Heimkirchen;Meisenheim;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Lebachacanthus;senckenbergianus;Xenacanthiformes;Diplodoselachidae;Y;C - P;Gzhelian;303,7;Asselian;293,52;298,61;N;Niederkirchen;Meisenheim;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Lebachacanthus;senckenbergianus;Xenacanthiformes;Diplodoselachidae;Y;C - P;Gzhelian;303,7;Asselian;293,52;298,61;N;Breitenheim;Meisenheim;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Lebachacanthus;senckenbergianus;Xenacanthiformes;Diplodoselachidae;Y;C - P;Gzhelian;303,7;Asselian;293,52;298,61;N;Messersbacher Hof;Meisenheim;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;alternidentatus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Caudenfoot;Coal Measures;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;N
Orthacanthus;arcuatus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Linton;;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;N
Orthacanthus;arcuatus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Linton;Coal Measures;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;N
Orthacanthus;biserialis;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Linton;;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;N
Orthacanthus;bohemicus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Humboldt-Schacht;Gaskohle;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;bohemicus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Nyrany;Gaskohle;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;bohemicus;Xenacanthiformes;Diplodoselachidae;N;Permian;Asselian;298,9;Asselian;293,52;296,21;Y;Vrchlabí;Kostialov;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;cf. platypternus;Xenacanthiformes;Diplodoselachidae;N;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;Locality KK;Vale-Choza boundary;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;cf. platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;Locality BS;Vale;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Linton AW;;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Linton ;;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Linton ;Freeport Coal;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Big Creek;;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Horseshoe bend;McLeansboro;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Pirey County;;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Pit 11, Peabody Coal Company;Carbondale;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Linton Diamond Mine;Freeport Coal;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;compressus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;S&D construction coal mine;Monongahela;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;N
Orthacanthus;cylindricus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Forton;Playmine Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;N
Orthacanthus;cylindricus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Longton;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;South Wales;Coal Measures;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Tripton;Coal Measures;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Longton;Coal Measures;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Linton;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Newcastle;Coal Measures;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Manchester;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Longton;Deep Mine Ironstone;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gibbosus;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Staffordshire;Coal Measures;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gracilis;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Hagley Wood;Keele Beds;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gracilis;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Linton;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gracilis;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Saar-Nahe Basin;Göttelborn;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;gracilis;Xenacanthiformes;Diplodoselachidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Wemmetsweiler 1 borehole;Göttelborn;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;kounoviensis;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;N;Kounova;Rotliegend;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;N
Orthacanthus;latus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Linton;;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Orthacanthus;levis;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Linton;;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;N
Orthacanthus;parvulus;Xenacanthiformes;Diplodoselachidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Borough Lee;;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;N;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Big Witchita River;;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Wileyville;Greene;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Belpre;Greene;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Poney Creek;Arroyo;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;West Coffee Creek;Arroyo;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Craddock Ranch;Arroyo;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Middle Coffee Creek;Arroyo;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Indian Creek;Arroyo;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Fish Creek;Arroyo;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;platypternus;Xenacanthiformes;Diplodoselachidae;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Craddock Bonebed shark layer;Craddock Bonebed;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Orthacanthus;priscus;Xenacanthiformes;Diplodoselachidae;N;Devonian;Frasnian;382,7;Famennian;358,9;370,8;N;18 mi Cr.;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Orthacanthus;quadriseriatus;Xenacanthiformes;Diplodoselachidae;N;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Eastern Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;N;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Texas;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Buffalo Crossing;upper SS tooth beds;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Cattle Trail;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Ind. Terr.;Deep Red Beds;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Indian Cr.;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Tit Mountain;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Slippery Creek;;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Herd Run;Greene;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Franklin Mall;Waynesburg A;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Powhattan Point;Washington;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Belpre;Washington;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Ft. Pitt Tunnel;Duquesne Limestone 6;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Orthacanthus;sp.;Xenacanthiformes;Diplodoselachidae;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Kirkpatrick St.;Pittsburgh Limestone;Europe;North America;X;X;X;N;1;0;0;0;0;0;0;N;N;N
