GENUS;SPECIES;ORDER;FAMILY;SUBCLASS;GROUP_GINTER;GROUP_GINTER2;TOOTH_PLATE;SCM1;SCM2;SCM_average;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Orodus;elongatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;greggi;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;51,8;51,8;51,8;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Logan Quarry;Staunton;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;mammillaris;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Armagh;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Alton;St. Louis limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;McGrath's Quarry;St. Louis limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Le Grand;;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;micropterygius;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;37,4;39,475;14,03;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Hesler Quarry;Linton;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;micropterygius;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;37,4;39,475;14,03;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Bethel Quarry;Carbondale;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;micropterygius;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;37,4;39,475;14,03;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Mine headwall;Carbondale;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;minutus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Bristol;;Europe;North America;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;minutus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Le Grand;;Europe;North America;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Keokuk;Keokuk Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Warsaw;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Oreton;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Tournai;Kohlenkalk;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Feluy;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Belgium;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Clifton;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Hamilton;Keokuk Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Grindstone City;Waverly;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;England;;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;simplex;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Oreton;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Tournai;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Warsaw;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Oberlin Qd.;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Vermilion River;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Amherst;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Chester;;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Warsaw;Keokuk Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Beaford;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;sample 64;;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Fergus County;Alaska Bench;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Orodus;tuberculatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Orodus;tuberculatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Le Grand;;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Orodus;turgidus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;Okaw;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Orodus;variabilis;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;2,5;3;1,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Vanceburg;Waverly;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Orodus;variabilis;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;2,5;3;1,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Keswick;Keokuk Limestone;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Orodus;variocostatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Des Moines Rapids;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Le Grand;;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Quincy;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Balantsea;montana;Petalodontiformes;Belantseidae;Holocephali;Euchondrocephali;Euchondrocephali;N;23,125;23,125;11,9;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Balantsea;montana;Petalodontiformes;Belantseidae;Holocephali;Euchondrocephali;Euchondrocephali;N;23,125;23,125;11,9;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus County;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Ctenoptychius;apicalis;Petalodontiformes;Belantseidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Old Hill;Brooch Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Ctenoptychius;apicalis;Petalodontiformes;Belantseidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Fullerlge Colliery;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Ctenoptychius;apicalis;Petalodontiformes;Belantseidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Knowles Ironstone;Fenton;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Obruchevodus;griffithi;Petalodontiformes;Incertae familiae;Holocephali;Euchondrocephali;Euchondrocephali;N;38,5;38,5;38,5;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Becket;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Paracymatodus;plicatulus;Petalodontiformes;Incertae familiae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Serratodus;elegans;Petalodontiformes;Incertae familiae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Belgium;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Fissodus;bifidus;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Fissodus;inaequalis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;N;Wellsburg;Glenshaw;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Fissodus;inaequalis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;N;Nebraska;;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Fissodus;pattoni;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Scotland;Carboniferous Limestone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Fissodus;sp.;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Gzhelian;298,9;322,8;N;Chester;Okaw;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Fissodus;sp.;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Gzhelian;298,9;322,8;N;Albany ls Quarry;Albany Limestone;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Fissodus;tricuspidatus;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Gamphacanthus;politus;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;4,2;4,2;3,15;N;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Milwaukee;Hamilton;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;Y;N
Gamphacanthus;uddeni;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;4,2;4,2;3,15;N;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Buffalo;Cedar Valley Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;Y;N
Gamphacanthus;uddeni;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;4,2;4,2;3,15;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Cement quarry;Hamilton;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;Y;N
Janassa;angularis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Wyoming;Embar;North America;Asia;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Janassa;angularis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Pakistan;Productus Limestone;North America;Asia;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Janassa;bituminosa;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;28,05;37,45;4,8875;N;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Wolfsberg;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;bituminosa;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;28,05;37,45;4,8875;Y;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Bunkerhalde Hornel;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;bituminosa;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;28,05;37,45;4,8875;Y;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Richelsdorf;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;bituminosa;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;28,05;37,45;4,8875;Y;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Bunkerhaldes des Brodberg;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;bituminosa;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;28,05;37,45;4,8875;Y;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Halder der Grube Schnepfenbusch;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;brevis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Ohio;Coal Measures;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;clarki;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Becket;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
Janassa;clavata;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Janassa;emydinus;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;imbricata;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Derbyshire;Carboniferous Limestone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;korni;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;30,55;30,55;10,51666667;N;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;east Greenland;;Europe;North America;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;korni;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;30,55;30,55;10,51666667;Y;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Richelsdorf;Werra;Europe;North America;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;korni;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;30,55;30,55;10,51666667;Y;Permian;Roadian;272,95;Capitanian;259,1;266,025;N;Eisleben and Sangerhausen;Werra;Europe;North America;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Janassa;linguaeformis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Bashkirian;315,2;319,2;N;Northumberland;Low Main Seam;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;maxima;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Kasimovian;303,7;305,35;N;Richfield;Atchison shales;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;oblongus;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Illinois;Coal Measures;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;sp.;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;St. Louis;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Janassa;sp.;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Janassa;sp.;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Carondelet;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Janassa;strigilina;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Permian;Asselian;298,9;Changhsingian;252;275,401;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;unguicula;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Kasimovian;303,7;305,35;N;Cedar Creek;Atchison shales;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Janassa;unguiformis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Wyoming;Embar;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Janassa;unguiformis;Petalodontiformes;Janassidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;C - P;Bashkirian;323,2;Changhsingian;252;287,551;N;Illinois;;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
?Harpacodus;clavatus;Petalodontiformes;Petalodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
?Tanaodus;scoticus;Petalodontiformes;Petalodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Dumfries and Galloway;Calciferous Sandstone;Europe;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Antliodus;arcuatus;Petalodontiformes;Petalodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Antliodus;arcuatus;Petalodontiformes;Petalodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
