GENUS,SPECIES,ORDER,FAMILY,SUBCLASS,GROUP_GINTER,GROUP_GINTER2,TOOTH_PLATE,DUPLICATE,PERIOD,EARLIEST,MAX_DATE,LATEST,MIN_DATE,MID POINT,LAZARUS,COLLECTION,FORMATION,Latitude,Longitude,CONTINENT,HEMISPHERE,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,SCALE_ONLY,FINSPINE_ONLY,TOOTH_ONLY
Tanaodus,praenuntius,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,1,1,0,0,N,N,Y
Tanaodus,praenuntius,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Pella,Pella beds,41.3,-92.4,North America,N,0,1,1,1,1,0,0,N,N,Y
Tanaodus,praenuntius,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Grand Avenue & Franklin Street,St. Louis limestone,38.6,-90.2,North America,N,0,1,1,1,1,0,0,N,N,Y
Tanaodus,pumilis,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,1,1,0,0,N,N,Y
Tanaodus,pumilis,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Pella,Pella beds,41.3,-92.4,North America,N,0,1,1,1,1,0,0,N,N,Y
Tanaodus,sculptus,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Tanaodus,sublunatus,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Tanaodus,wisei,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,south Lanarkshire,,55.6,-3.8,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Calopodus,apicalis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,Bethel Quarry,Carbondale,38.3,-87.2,North America,N,0,1,0,0,0,0,0,N,N,Y
Calopodus,zonatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Davodus,tripartitis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,North Yorkshire,,54.2,-1.4,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Megactenopetalus,kaibabanus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,Y,Kansas,,39.1,-94.6,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,N
Megactenopetalus,kaibabanus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Permian,Kungurian,283.5,Kungurian,272.95,278.725,Y,Arizona,Concha Limestone,NA,NA,North America,N,0,1,1,1,1,0,0,N,N,N
Megactenopetalus,kaibabanus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Permian,Kungurian,283.5,Kungurian,272.95,278.725,Y,Grand Canyon,Kaibab,36.2,-112.1,North America,N,0,1,1,1,1,0,0,N,N,N
Megactenopetalus,sp.,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Permian,Kungurian,283.5,Kungurian,272.95,278.725,N,Jacha Khatawi hill,Copacabana,-16.3,-68.5,South America,S,0,0,1,1,1,0,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Bolivar,Putnam Hill Limestone,38.7,-82.7,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Bloomingdale,Glenshaw,40.3,-80.8,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Germano,Glenshaw,40.4,-80.9,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Albany,Brush Creek Limestone,39.3,-82.1,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Posey County,,38,-87.9,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Sarpy County,Stoner Limestone,41.1,-96.1,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Oakwood,McLeansboro,40.1,-87.8,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,semicircularis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Kansas City,,39.1,-94.6,North America,N,0,1,1,1,1,1,0,N,N,Y
Peripristis,sp.,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,Y,Montana,Heath,NA,NA,North America,N,0,0,1,1,1,0,0,N,N,Y
Peripristis,sp.,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Gzhelian,303.7,Gzhelian,298.9,301.3,Y,Brilliant Cut-off,Glenshaw,40.5,-79.9,North America,N,0,0,1,1,1,1,0,N,N,Y
Petalorhynchus,beargulchensis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Supercrop Quarry,Heath,47,-108.9,North America,N,0,0,1,1,1,0,0,N,N,N
Petalorhynchus,distortus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Petalorhynchus,pseudosagittatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,Y,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,1,1,0,0,N,N,Y
Petalorhynchus,pseudosagittatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,Y,Pella,Pella beds,41.3,-92.4,North America,N,0,1,1,1,1,0,0,N,N,Y
Petalorhynchus,pseudosagittatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,Y,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Petalorhynchus,psittacinus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,N,Y
Petalorhynchus,psittacinus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Ticknell,,52.8,-1.5,Europe,N,1,1,1,0,0,0,0,N,N,Y
Petalorhynchus,spatulatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,1,1,0,0,N,N,Y
Petalorhynchus,spatulatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Pella,Pella beds,41.3,-92.4,North America,N,0,1,1,1,1,0,0,N,N,Y
Petalorhynchus,striatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Quincy,Burlington limestone,39.9,-91.4,North America,N,0,0,1,1,0,0,0,N,N,Y
Petalorhynchus,striatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Burlington,Burlington limestone,40.8,-91.1,North America,N,0,0,1,1,0,0,0,N,N,Y
Pristodus,benniei,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Shiells Quarry,Limestones Series,55.8,-4.2,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Pristodus,benniei,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Ticknell,,52.8,-1.5,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Pristodus,falcatus,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,North Yorkshire,,54.2,-1.4,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Siksika,ottae,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Becket,Heath,47,108.9,North America,N,0,0,1,1,1,0,0,N,N,N
Diademodus,hydei,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Big Creek,Cleveland Shale,41.4,-81.8,North America,N,0,0,0,0,1,1,0,N,N,N
Diademodus,utahensis,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Confusion Range,,39.3,-113.7,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Phoebodus,bifurcatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Lyajol,,63.6,53.9,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,bifurcatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Kuk-Karauk,,53.6,56.7,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,bifurcatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Tabas,Kale Sardar section,36.4,57.7,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,bifurcatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Lyaiol' River,Lyaiol',63.5,53.8,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,cf. latus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,sample GI4,,33,52.1,Asia,N,0,1,1,1,0,0,0,N,N,Y
Phoebodus,depressus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Gour Bedda,,26.5,4.4,Africa,N/S,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Phoebodus,depressus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample A-236,,26.5,4.4,Africa,N/S,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Phoebodus,fastigatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Renanué village,Renanué section,42.4,0.8,Europe,N,0,0,0,1,1,0,0,N,N,Y
Phoebodus,fastigatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Laskowa Quarry,,50.5,20.4,Europe,N,0,0,0,1,1,0,0,N,N,Y
Phoebodus,gothicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Enterpise,Huron Shale,NA,NA,North America,N/S,0,0,1,1,1,1,0,N,N,Y
Phoebodus,gothicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Ostrowka,,50.9,20.4,Europe,N/S,0,0,1,1,1,1,0,N,N,Y
Phoebodus,gothicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Oum El Jerane,,31,4.1,Africa,N/S,0,0,1,1,1,1,0,N,N,Y
Phoebodus,gothicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Tabas,Kale Sardar section,36.4,57.7,Asia,N/S,0,0,1,1,1,1,0,N,N,Y
Phoebodus,gothicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample TN-2,Gonioclymenia limestone,31,4.3,Africa,N/S,0,0,1,1,1,1,0,N,N,Y
Phoebodus,gothicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Mighan,,36.4,54.8,Asia,N/S,0,0,1,1,1,1,0,N,N,Y
Phoebodus,gothicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample 64,,37,45.4,Asia,N/S,0,0,1,1,1,1,0,N,N,Y
Phoebodus,gothicus transitans,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Gour Bedda,,26.5,4.4,Africa,N/S,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Phoebodus,gothicus transitans,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample A-236,,26.5,4.4,Africa,N/S,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Phoebodus,latus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Borehole 2022,Lyaiol',63.5,53.8,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Phoebodus,limpidus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Soureillé d'Izarne,,43.6,3.3,Europe,N/S,0,0,0,1,1,0,0,N,N,Y
Phoebodus,limpidus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample TN-1,Gonioclymenia limestone,31,4.3,Africa,N/S,0,0,0,1,1,0,0,N,N,Y
Phoebodus,politus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Skinner's Run,Cleveland Shale,41.4,-81.7,North America,N,0,0,0,0,1,1,0,N,N,Y
Phoebodus,politus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Lorain Co.,Cleveland Shale,41.3,-82.2,North America,N,0,0,0,0,1,1,0,N,N,Y
Phoebodus,rayi,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Melville Island,,75.5,-111.5,North America,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,rayi,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Tabas,Kale Sardar section,36.4,57.7,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,sophiae,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Givetian,387.7,Frasnian,372.2,379.95,N,Waterloo,,42.5,-92.3,North America,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,sophiae,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Givetian,387.7,Frasnian,372.2,379.95,N,Renanué village,Renanué section,42.4,0.8,Europe,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,sophiae,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Givetian,387.7,Frasnian,372.2,379.95,N,Tabas,Kale Sardar section,36.4,57.7,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,turnerae,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Tabas,Kale Sardar section,36.4,57.7,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,turnerae,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample 39,,37,45.4,Asia,N,0,0,0,0,0,1,0,N,N,Y
Phoebodus,typicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample R3,,30.1,55.5,Asia,N/S,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Phoebodus,typicus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Oum El Jerane,,31,4.1,Africa,N/S,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,bicuspidatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Muhua,,26,106.4,Asia,N,0,0,0,1,1,1,1,N,N,Y
Thrinacodus,bicuspidatus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Shahmirzad village,Mobarak,35.8,53.3,Asia,N,0,0,0,1,1,1,1,N,N,Y
Thrinacodus,cf. ferox,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Oum El Jerane,,31,4.1,Africa,S,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,ferox,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,D -C,Famennian,372.2,Visean,330.9,351.55,N,Steeple House Quarry,Cawdor Limestone,53.1,-1.6,Europe,N,0,0,0,1,1,0,0,N,N,Y
Thrinacodus,ferox,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,D -C,Famennian,372.2,Visean,330.9,351.55,N,Mae Sariang,,18,97.9,Asia,N,0,0,0,1,1,0,0,N,N,Y
Thrinacodus,ferox,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,D -C,Famennian,372.2,Visean,330.9,351.55,N,Shahmirzad village,Mobarak,35.8,53.3,Asia,N,0,0,0,1,1,0,0,N,N,Y
Thrinacodus,gracia,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Becket,Heath,47,108.9,North America,N,0,0,1,1,1,0,0,N,N,N
Thrinacodus,nanus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Burlington,Kinderhook,40.8,-91.1,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,sp.,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,D - C,Famennian,372.2,Tournaisian,346.7,359.45,N,Sikaza,S. duplicata Zone,53.6,56.7,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,sp.,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,D - C,Famennian,372.2,Tournaisian,346.7,359.45,N,Sikaza,S. sulcata Zone,53.6,56.7,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,sp.,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,D - C,Famennian,372.2,Tournaisian,346.7,359.45,N,Sikaza,Late Pa. expansa Zone,53.6,56.7,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,sp.,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,D - C,Famennian,372.2,Tournaisian,346.7,359.45,N,Sikaza,P. communis carina Zone,53.6,56.7,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,sp.,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,D - C,Famennian,372.2,Tournaisian,346.7,359.45,N,Medynskaya-5 borehole,,68.9,59,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Thrinacodus,tranquillus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Soureillé d'Izarne,,43.6,3.3,Europe,N/S,0,0,0,1,1,0,0,N,N,Y
Thrinacodus,tranquillus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Oum El Jerane,,31,4.1,Africa,N/S,0,0,0,1,1,0,0,N,N,Y
Thrinacodus,tranquillus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample TN-2,Gonioclymenia limestone,31,4.3,Africa,N/S,0,0,0,1,1,0,0,N,N,Y
Thrinacodus,tranquillus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Mighan,,36.4,54.8,Asia,N/S,0,0,0,1,1,0,0,N,N,Y
Thrinacodus,tranquillus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,Y,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample 64,,37,45.4,Asia,N/S,0,0,0,1,1,0,0,N,N,Y
Polymerolepis,whitei,Polymerolepidiformes,Polymerolepididae,Stem,NA,NA,NA,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Central Mackenzie Mountains,Road River,62.5,-124.8,North America,N,0,0,0,1,0,0,0,N,N,N
Archaeobatis,gigas,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Indiana,St. Louis limestone,NA,NA,North America,N,0,1,1,0,0,0,0,N,N,Y
Lagarodus,angustus,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Psammodus,angularis,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Chester,Okaw,37.9,-89.8,North America,N,1,1,1,1,1,1,1,N,N,Y
Psammodus,angularis,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Chester,,37.9,-89.8,North America,N,1,1,1,1,1,1,1,N,N,Y
Psammodus,angularis,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Quincy,Keokuk Limestone,39.9,-91.4,North America,N,1,1,1,1,1,1,1,N,N,Y
Psammodus,angularis,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,St. Louis,St. Louis limestone,38.6,-90.2,North America,N,1,1,1,1,1,1,1,N,N,Y
Psammodus,angularis,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,1,1,1,1,N,N,Y
